# x (m), Q (kw/m3)
0.000714285714285709 9.026128266033282
0.016428571428571424 9.026128266033282
0.034285714285714274 11.876484560570105
0.04642857142857142 14.7268408551069
0.06642857142857142 20.427553444180546
0.07857142857142857 26.128266033254164
0.08928571428571427 37.529691211401456
0.09357142857142856 43.2304038004751
0.09857142857142856 54.631828978622366
0.1007142857142857 54.631828978622366
0.10428571428571426 37.529691211401456
0.10928571428571429 3.3254156769596364
0.11428571428571427 -36.5795724465558
0.11928571428571427 -93.58669833729215
0.12357142857142855 -144.89311163895485
0.12785714285714284 -196.19952494061755
0.13214285714285715 -256.0570071258908
0.1364285714285714 -310.2137767220903
0.13999999999999999 -355.81947743467936
0.14214285714285715 -381.47268408551065
0.145 -418.52731591448935
0.1471428571428571 -447.0308788598576
0.14857142857142855 -466.9833729216152
0.15071428571428572 -466.9833729216152
0.15214285714285714 -449.8812351543943
0.15499999999999997 -418.52731591448935
0.15785714285714286 -384.3230403800476
0.16142857142857142 -335.8669833729216
0.16357142857142856 -307.3634204275535
0.16714285714285712 -258.90736342042754
0.1692857142857143 -236.10451306413302
0.17071428571428568 -213.3016627078385
0.17285714285714285 -187.64845605700708
0.175 -161.9952494061758
0.17714285714285716 -133.4916864608076
0.18 -102.13776722090262
0.18142857142857144 -79.33491686460803
0.18357142857142855 -59.38242280285033
0.18642857142857142 -33.72921615201898
0.18857142857142858 -13.776722090261245
0.19285714285714287 20.427553444180546
0.1957142857142857 40.38004750593825
0.19857142857142854 51.78147268408554
0.20142857142857137 54.631828978622366
0.20428571428571426 46.0807600950119
0.20785714285714288 40.38004750593825
0.21214285714285716 31.82897862232781
0.21571428571428572 28.978622327791015
0.22071428571428567 26.128266033254164
0.23 20.427553444180546
0.23571428571428568 17.57719714964375
0.24285714285714285 17.57719714964375
0.24999999999999997 14.7268408551069
0.2571428571428572 14.7268408551069
0.26142857142857145 11.876484560570105
0.2692857142857143 11.876484560570105
0.2785714285714286 9.026128266033282
0.2857142857142857 11.876484560570105
0.29571428571428576 9.026128266033282
0.2992857142857143 9.026128266033282
